,filename,image_red_std,image_red_mean,image_green_std,image_green_mean,image_blue_std,image_blue_mean,TP_cls_0,FP_cls_0,FN_cls_0,TN_cls_0,IoU_cls_0,accuracy_cls_0,count_cls_gt_0,count_cls_pred_0,TP_cls_1,FP_cls_1,FN_cls_1,TN_cls_1,IoU_cls_1,accuracy_cls_1,count_cls_gt_1,count_cls_pred_1,TP_cls_2,FP_cls_2,FN_cls_2,TN_cls_2,IoU_cls_2,accuracy_cls_2,count_cls_gt_2,count_cls_pred_2,TP_cls_3,FP_cls_3,FN_cls_3,TN_cls_3,IoU_cls_3,accuracy_cls_3,count_cls_gt_3,count_cls_pred_3
2067,X3-EEG1377.YUV.DAT.20221025.155150_MVL_301,30.555499297612354,52.87708333333333,31.14603560304826,52.82473958333333,30.743030566717177,53.39453125,6128,18046,27034,215544,0.1196688017497266,0.8310040786948176,33162,24174,33893,49648,18943,164268,0.3307150384450256,0.7428660328694817,52836,83541,35725,81193,28638,121196,0.24543818186814698,0.5882655050383877,64363,116918,42092,27,74299,150334,0.36155920905701866,0.7213666626679462,116391,42119
2068,X3-EEG1377.YUV.DAT.20221025.155150_MVL_351,28.81693170887819,49.565104166666664,29.24300723629877,49.708333333333336,28.951180152944783,49.998958333333334,6252,24652,26940,208908,0.10808381163128414,0.8065918905950096,33192,30904,25755,45588,27061,168348,0.2617271655623755,0.7276534009117083,52816,71343,35860,98599,28201,104092,0.22045985491208656,0.5246521113243762,64061,134459,30039,7,86644,150062,0.2574256577255977,0.6751626979366603,116683,30046
2069,X3-EEG1377.YUV.DAT.20221025.155150_MVL_401,35.11524571611334,61.27526041666667,35.498928583779055,61.38463541666667,35.434747647959426,61.836979166666666,6013,26920,27178,206641,0.10003160819151237,0.7971973968330134,33191,32933,25991,66874,26859,147028,0.21709097591126256,0.6486136936180422,52850,92865,33901,99711,30127,103013,0.2070429158599967,0.5132632557581573,64028,133612,7289,53,109394,150016,0.06244003563596491,0.5897050443857965,116683,7342
2070,X3-EEG1377.YUV.DAT.20221025.155150_MVL_451,38.12693499525898,60.207552083333326,38.61459777321351,60.27447916666667,38.59064859667262,60.86744791666666,6336,28071,26865,205480,0.10340775558166862,0.7940559021113244,33201,34407,25346,61083,27496,152827,0.22247970155804256,0.6679350107965452,52842,86429,38860,101835,25153,100904,0.23431093531426367,0.5239473368522073,64013,140695,5221,0,111475,150056,0.044740179611983275,0.5821024772072937,116696,5221
2071,X3-EEG1377.YUV.DAT.20221025.155150_MVL_51,34.25403905561013,54.21979166666666,34.59132862837219,54.340625,34.383893095814074,54.80911458333333,6175,17823,26969,215785,0.1211568269664685,0.8320837332053743,33144,23998,33944,59651,18865,154292,0.30183176240441045,0.705659189059501,52809,93595,28420,78999,36229,123104,0.19784473156605034,0.5680332293666027,64649,107419,41571,169,74579,150433,0.3573878730044103,0.71978466890595,116150,41740
2072,X3-EEG1377.YUV.DAT.20221025.155150_MVL_551,45.267546655025725,68.40729166666667,45.61983337300559,68.60859375000001,45.8805069468231,69.58489583333332,6042,22680,27174,210856,0.10809360240446543,0.8131073056621881,33216,28722,29955,60535,22872,153390,0.2642419858506378,0.6873238063819578,52827,90490,37448,104849,26655,97800,0.22164875230834793,0.5070177543186181,64103,142297,5243,0,111363,150146,0.04496338095809821,0.5825223428502879,116606,5243
2073,X3-EEG1377.YUV.DAT.20221025.155150_MVL_601,45.63822885339539,68.76067708333332,45.96486682978184,68.95130208333333,46.155528232168635,69.85026041666667,6183,23658,26777,210134,0.10920555300434491,0.8109292526391555,32960,29841,29159,60375,23957,153261,0.2569278621212255,0.6838561660268714,53116,89534,37336,104793,26720,97903,0.22112064625789907,0.5069840151151631,64056,142129,5248,0,111372,150132,0.04500085748585148,0.582488603646833,116620,5248
2074,X3-EEG1377.YUV.DAT.20221025.155150_MVL_651,45.466911999887955,68.67083333333333,45.94652787978543,68.76302083333334,46.220476622835456,69.57630208333333,6211,23552,26764,210225,0.10987669609213296,0.8113753598848369,32975,29763,29240,60534,23862,153116,0.2573128234010349,0.6836162428023033,53102,89774,37236,104775,26826,97915,0.2205440750546385,0.5066541206813819,64062,142011,5204,0,111409,150139,0.044626242357198594,0.5823498980326296,116613,5204
2075,X3-EEG1377.YUV.DAT.20221025.155150_MVL_701,45.56961773104463,68.91744791666667,45.92718785943797,69.10546875,46.108830627999126,70.0421875,6200,23322,26820,210410,0.11004224202193745,0.8120276511516314,33020,29522,29432,60662,23635,153023,0.2587906338752649,0.6839873740403071,53067,90094,37104,104770,26908,97970,0.21983386854048417,0.5063654630518234,64012,141874,5262,0,111391,150099,0.04510814123940233,0.5824173764395394,116653,5262
2076,X3-EEG1377.YUV.DAT.20221025.155150_MVL_751,45.495532274756755,68.72942708333333,45.95817172066156,68.89010416666666,46.14459930629899,69.85416666666667,5947,23695,26794,210316,0.10537600113402792,0.8107268174184261,32741,29642,29391,60576,23987,152798,0.2579198624006178,0.6829901931381958,53378,89967,37096,104787,26884,97985,0.21980600472841255,0.5063917046545106,63980,141883,5260,0,111393,150099,0.045090996373860937,0.5824098788387716,116653,5260
2077,X3-EEG1377.YUV.DAT.20221025.155150_MVL_801,45.487143031922734,68.83854166666667,45.869390391273775,68.95963541666667,46.05678597907394,69.88333333333333,5954,23823,26734,210241,0.10536001840349667,0.8104718989923224,32688,29777,29304,60349,24162,152937,0.2574704564424724,0.6831851307581573,53466,89653,37168,104897,26738,97949,0.22018566020746078,0.5065266614683301,63906,142065,5257,0,111435,150060,0.04505021766702087,0.5822524292226487,116692,5257
2078,X3-EEG1377.YUV.DAT.20221025.155150_MVL_851,45.66002364576257,68.70729166666666,46.03974589460644,68.90520833333333,46.14787799901954,69.83098958333332,5954,23711,26782,210305,0.10547947632292239,0.8107118222168906,32736,29665,29381,60572,24037,152762,0.25775067988420036,0.6828177483205374,53418,89953,37052,104816,26894,97990,0.21955179483533022,0.5062455014395394,63946,141868,5266,0,111386,150100,0.045142817954257106,0.5824361204414588,116652,5266
2079,X3-EEG1377.YUV.DAT.20221025.155150_MVL_901,45.45712931100558,68.61822916666667,45.8531530034057,68.75885416666667,46.15776492235619,69.59713541666667,5978,23766,26776,210232,0.10576786978060863,0.8105281309980806,32754,29744,29302,60486,24161,152803,0.25715012856628844,0.68267529390595,53463,89788,37127,104864,26826,97935,0.2199245336666331,0.5063204774472169,63953,141991,5229,0,111353,150170,0.04485255013638469,0.5825598308541267,116582,5229
2080,X3-EEG1377.YUV.DAT.20221025.155150_MVR_151,56.94257075215761,80.89348958333333,57.21368053721198,81.03177083333333,57.22854877276764,81.32109375,23321,1048,17563,224820,0.5561623581035963,0.9302310760556622,40884,24369,42894,21142,19155,183561,0.5156086595905807,0.8489345909309021,62049,64036,85374,92372,3576,85430,0.4708419276204763,0.6403101007677543,88950,177746,601,0,74268,191883,0.00802735444576527,0.7215840930902111,74869,601
2081,X3-EEG1377.YUV.DAT.20221025.155150_MVR_1,49.3118618368251,71.19140625,49.56400465513685,71.3609375,49.28413188701473,71.51119791666667,2439,1017,38491,224805,0.05814480177366677,0.8518923944337812,40930,3456,35080,41789,26913,162970,0.33801622632055656,0.7424499160268714,61993,76869,82052,103646,6936,74118,0.4259476520240456,0.585450155950096,88988,185698,729,0,74112,191911,0.009740650178378161,0.722168905950096,74841,729
2082,X3-EEG1377.YUV.DAT.20221025.155150_MVR_251,58.745220640316155,77.4140625,58.94436774195024,77.50729166666667,58.67425152789252,77.71328125,22421,1303,18441,224587,0.5317443377208585,0.9259836852207294,40862,23724,41263,25181,20730,179578,0.4733406749718953,0.8278888255758158,61993,66444,82288,91324,6740,86400,0.456263307310149,0.6323776391554703,89028,173612,2972,0,71897,191883,0.03969600235077268,0.7304724988003839,74869,2972
2083,X3-EEG1377.YUV.DAT.20221025.155150_MVR_851,27.686414100970158,57.40885416666667,28.061723716324256,57.54921875,27.83844505654424,58.21197916666667,9895,841,30813,225203,0.23815254278081302,0.8813354726487524,40708,10736,50885,40015,11048,164804,0.49912700592458903,0.8085750059980806,61933,90900,75914,21854,13317,155667,0.6833865958500247,0.8681509416986565,89231,97768,63885,3463,10995,188409,0.815452561173302,0.945799844049904,74880,67348
2084,X3-EEG1377.YUV.DAT.20221025.155150_MVR_301,26.541067941760545,55.24010416666666,27.102296441168647,55.13072916666667,26.442615336926533,55.622135416666666,1550,875,39296,225031,0.03715155437309748,0.8494069397792706,40846,2425,46595,46298,15291,158568,0.43070139761887155,0.7691151331573897,61886,92893,80487,33709,8664,143892,0.6551115090346736,0.8411520813339731,89151,114196,55576,1662,19293,190221,0.7261893873071044,0.9214438879558541,74869,57238
2085,X3-EEG1377.YUV.DAT.20221025.155150_MVR_351,26.93939636274148,56.041666666666664,27.138525568667742,56.236979166666664,26.630374371996883,56.73437500000001,3764,724,37055,225209,0.09060491538887418,0.8583740702975048,40819,4488,48899,46600,13014,158239,0.45062803535060314,0.776519013915547,61913,95499,77881,26154,11270,151447,0.6754347166211353,0.8597048944337812,89151,104035,60998,1732,13871,190151,0.7963081421913552,0.9415074676103646,74869,62730
2086,X3-EEG1377.YUV.DAT.20221025.155150_MVR_401,27.24978973463093,56.467708333333334,27.527161849447484,56.6296875,26.809267662778012,57.27317708333334,7743,728,33076,225205,0.18636724673261607,0.8732755518234165,40819,8471,49088,44238,12833,160593,0.4624007385148692,0.7860522132917467,61921,93326,72244,21374,16911,156223,0.6536203168399244,0.856477177303263,89155,93618,66552,4785,8305,187110,0.8356394867029959,0.950928202975048,74857,71337
2087,X3-EEG1377.YUV.DAT.20221025.155150_MVR_451,27.178198409583555,56.58203125,27.630495654137583,56.522395833333334,27.15922087999937,57.3515625,7605,791,33214,225142,0.18276856524873827,0.8725220429462572,40819,8396,50984,43627,10937,161204,0.48304089134801226,0.7954504558541267,61921,94611,74217,19278,14938,158319,0.6844503057187388,0.8717310460652591,89155,93495,66181,4069,8676,187826,0.838519625978765,0.9522215391074856,74857,70250
2088,X3-EEG1377.YUV.DAT.20221025.155150_MVR_501,27.53533649316017,56.99401041666667,27.93610733691522,57.09921875,27.766258297192095,57.75208333333333,9778,841,30996,225137,0.23496335455965398,0.8806494421785028,40774,10619,51240,41390,10726,163396,0.49576221990015096,0.804627519193858,61966,92630,75395,19567,13760,158030,0.6934659038649031,0.8750637296065259,89155,94962,65181,3360,9676,188535,0.8333354641574082,0.9511306381957774,74857,68541
2089,X3-EEG1377.YUV.DAT.20221025.155150_MVR_51,57.2129215824196,78.1640625,57.479483196165425,78.22395833333334,57.30200370523689,78.54739583333333,26602,1811,14304,224035,0.622749724933867,0.9395880818138196,40906,28413,43263,25535,18754,179200,0.494140625,0.8339693797984645,62017,68798,77758,90240,11230,87524,0.43384962171089336,0.6196092250479847,88988,167998,1543,0,73298,191911,0.020617041461231143,0.7252204294625719,74841,1543
2090,X3-EEG1377.YUV.DAT.20221025.155150_MVR_551,27.47192221424266,57.51614583333333,27.95356197934173,57.58802083333333,27.684153590565877,58.315625,10296,857,30478,225121,0.2473157022411184,0.8825313399712092,40774,11153,50985,39913,10988,164866,0.50041222542842,0.8091823116602687,61973,90898,75999,21884,13149,155720,0.684478348584192,0.8686682761516314,89148,97883,63590,3228,11267,188667,0.8143689569059358,0.9456611384357005,74857,66818
2091,X3-EEG1377.YUV.DAT.20221025.155150_MVR_601,27.90781257290092,57.331250000000004,28.262923217106216,57.590625,27.826019610254367,58.576562499999994,9487,834,31287,225144,0.22800903672370698,0.8795847828694817,40774,10321,51288,40161,10685,164618,0.502163823995927,0.8093884956813819,61973,91449,75938,21833,13210,155771,0.6842432488443968,0.8686307881477927,89148,97771,63596,3615,11261,188280,0.8104291976756041,0.9442328454894434,74857,67211
2092,X3-EEG1377.YUV.DAT.20221025.155150_MVR_651,27.679602182723205,57.42578125,28.18173112155646,57.442447916666666,27.9503620837754,58.165104166666666,9489,848,31260,225155,0.22811741231338797,0.8796335172744721,40749,10337,51228,40366,10770,164388,0.500449376734008,0.8083013435700576,61998,91594,75786,21669,13362,155935,0.6838842415874821,0.8686757737523992,89148,97455,63861,3505,10996,188390,0.8149485720119446,0.9456386456333973,74857,67366
2093,X3-EEG1377.YUV.DAT.20221025.155150_MVR_701,27.68872166694177,57.64088541666666,28.19403636330954,57.62994791666667,27.963420493107968,58.309114583333326,9639,845,31092,225176,0.23184048489513182,0.8802745621401151,40731,10484,51132,40355,10884,164381,0.4994773910580145,0.8079152171305183,62016,91487,75586,21458,13539,156169,0.6835227837913603,0.868803232965451,89125,97044,64163,3574,10717,188298,0.81784230249573,0.9464258937140115,74880,67737
2094,X3-EEG1377.YUV.DAT.20221025.155150_MVR_751,27.75572481751106,57.31614583333334,28.108052473703598,57.426822916666666,27.767397843068775,58.251562500000006,9787,850,30921,225194,0.23550218971076567,0.8808968630038387,40708,10637,51090,40044,10956,164662,0.5004407875404056,0.8088111804222649,62046,91134,75883,21974,13235,155660,0.6830644870917798,0.8680084872840691,89118,97857,63621,3503,11259,188369,0.8116683464526747,0.9446602087332053,74880,67124
2095,X3-EEG1377.YUV.DAT.20221025.155150_MVR_801,27.63645541688442,57.49453125,28.112571250712534,57.435416666666676,28.130493038765927,57.98098958333333,9686,842,31022,225202,0.2331167268351384,0.8805482245681382,40708,10528,51375,40111,10639,164627,0.5030599755201959,0.8097483805182342,62014,91486,75938,21347,13212,156255,0.6872403775668118,0.8704452075335892,89150,97285,64017,3436,10863,188436,0.817419173604372,0.9463959033109405,74880,67453
2096,X3-EEG1377.YUV.DAT.20221025.155150_RV_351,29.52567072792071,58.873437499999994,29.885345811056283,58.914843749999996,29.52051303816297,59.32473958333334,521,1064,0,265167,0.32870662460567823,0.9960112763915547,521,1585,0,20629,521,245602,0.0,0.920712871880998,521,20629,19648,188890,15967,42247,0.08751698180441415,0.23203199976007677,35615,208538,35938,62,194157,36595,0.1561455875771756,0.27191173824376197,230095,36000
2097,X3-EEG1377.YUV.DAT.20221025.155150_MVR_901,27.688086587716548,57.53333333333333,28.095056586343507,57.582812499999996,27.8101376852076,58.21744791666667,10062,321,31122,225247,0.24242862305746296,0.8821264695297505,41184,10383,50966,40191,10491,165104,0.5013969778057611,0.8100032989443378,61457,91157,76101,22034,13130,155487,0.683961713027457,0.8681771833013435,89231,98135,63687,3390,11193,188482,0.813683403602913,0.9453312440019194,74880,67077
2098,X3-EEG1377.YUV.DAT.20221025.155150_RV_101,36.62296990471864,66.2484375,36.976160147733474,66.30624999999999,36.56375887311526,66.74921875,521,862,0,265369,0.3767172812725958,0.9967685340690979,521,1383,0,31263,520,234969,0.0,0.8808518773992322,520,31263,15384,135357,20423,95588,0.08987871281344208,0.4160118761996161,35807,150741,83365,0,146539,36848,0.3626078711114204,0.450654540547025,229904,83365
2099,X3-EEG1377.YUV.DAT.20221025.155150_RV_151,36.96001930104202,66.36328125,37.32689647496851,66.42473958333333,37.01141433471997,66.99921875,521,849,0,265382,0.3802919708029197,0.9968172684740882,521,1370,0,31053,520,235179,0.0,0.8816391254798465,520,31053,15499,135848,20308,95097,0.09029157321371355,0.4146023272552783,35807,151347,82982,0,146922,36848,0.36094195838262927,0.44921875,229904,82982
2100,X3-EEG1377.YUV.DAT.20221025.155150_RV_1,44.36170044657942,81.12890625,44.57845131147731,81.41484374999999,44.21894855959419,81.75911458333334,521,995,0,265236,0.34366754617414247,0.9962699436180422,521,1516,0,22130,520,244102,0.0,0.9150896713051824,520,22130,16838,192065,19006,38843,0.07388036453145773,0.20873695417466412,35844,208903,34203,0,195664,36885,0.14879473782665628,0.2664947216890595,229867,34203
2101,X3-EEG1377.YUV.DAT.20221025.155150_RV_201,36.93582364533618,66.284375,37.30637650699405,66.31770833333333,37.00457501144073,66.84531249999999,521,857,0,265374,0.37808417997097243,0.9967872780710173,521,1378,0,31220,520,235012,0.0,0.881013075815739,520,31220,15377,135900,20343,95132,0.08959911432234005,0.414276181621881,35720,151277,82877,0,147114,36761,0.36034888321716935,0.4484989803262956,229991,82877
2102,X3-EEG1377.YUV.DAT.20221025.155150_RV_251,36.363996245104225,66.02005208333333,36.79137585707549,66.01979166666666,36.38481204467108,66.534375,521,892,0,265339,0.36871903750884644,0.9966560700575816,521,1413,0,31000,520,235232,0.0,0.881837811900192,520,31000,15459,141754,20244,89295,0.08711406143460106,0.39270183541266795,35703,157213,77126,0,152882,36744,0.3353187715209906,0.4268758997120921,230008,77126
2103,X3-EEG1377.YUV.DAT.20221025.155150_RV_301,34.349035529315266,64.20286458333334,34.709074323971464,64.30182291666667,34.26133074943561,64.81666666666666,521,1050,0,265181,0.33163590070019094,0.9960637595969289,521,1571,0,30419,520,235813,0.0,0.8840158649232246,520,30419,15588,159469,20045,71650,0.07989666943444967,0.3270378478886756,35633,175057,59705,0,170373,36674,0.2594989525291423,0.36130563219769674,230078,59705
2104,X3-EEG1377.YUV.DAT.20221025.155150_RV_401,24.285486629669247,48.7328125,24.864384773014525,48.75026041666667,24.243073666977185,49.05989583333333,521,1037,0,265194,0.334403080872914,0.9961124940019194,521,1558,0,19178,521,247053,0.0,0.9261523812380038,521,19178,20278,139594,15255,91625,0.11579025507203344,0.41950200935700577,35533,159872,85198,946,144979,35629,0.36862622932378,0.4529563039827255,230177,86144
2105,X3-EEG1377.YUV.DAT.20221025.155150_RV_451,25.526248660148287,49.985416666666666,26.14570551097573,50.00000000000001,25.473145448720093,50.602604166666666,521,567,0,265664,0.4788602941176471,0.9978744301823417,521,1088,0,14358,521,251873,0.0,0.9442215990882917,521,14358,14356,18146,21177,213073,0.26744164384582425,0.8525859225047985,35533,32502,211984,6820,18193,29755,0.8944585796444681,0.9062312559980806,230177,218804
2106,X3-EEG1377.YUV.DAT.20221025.155150_RV_501,26.793133743326116,50.260937500000004,27.253239027234653,50.36015625,26.591844065237947,50.86354166666666,521,567,0,265664,0.4788602941176471,0.9978744301823417,521,1088,0,13273,521,252958,0.0,0.9482890475047985,521,13273,16219,16626,19288,214619,0.3111081272898164,0.8653655830134357,35507,32845,213530,6016,16673,30533,0.903949301283978,0.9149434680902111,230203,219546
2107,X3-EEG1377.YUV.DAT.20221025.155150_RV_51,36.26457428225601,66.04479166666667,36.57167440392356,66.10520833333334,36.217152636761426,66.60651041666667,521,880,0,265351,0.3718772305496074,0.9967010556621881,521,1401,0,31327,520,234905,0.0,0.8806119541746641,520,31327,15341,139202,20483,91726,0.08764983488167473,0.4013728107005758,35824,154543,79481,0,150406,36865,0.34573942850182915,0.436157929462572,229887,79481
2108,X3-EEG1377.YUV.DAT.20221025.155150_RV_551,26.769418482341077,50.49244791666667,27.310478249606362,50.56666666666667,26.820794611649006,50.9265625,521,561,0,265670,0.48151571164510165,0.9978969229846449,521,1082,0,12714,521,253517,0.0,0.9503846269193857,521,12714,17290,15988,18209,215265,0.33581292365063026,0.8718022732725528,35499,33278,214182,5496,16029,31045,0.9086789955325892,0.9193070717370442,230211,219678
2109,X3-EEG1377.YUV.DAT.20221025.155150_RV_601,26.72030371208451,50.54088541666667,27.354924918882674,50.471875,26.69782415915011,51.01197916666667,521,565,0,265666,0.47974217311233885,0.9978819277831094,521,1086,0,12205,521,254026,0.0,0.9522927663147792,521,12205,17796,15682,17635,215639,0.34816974155302954,0.8751012176103646,35431,33478,214552,5431,15727,31042,0.9102371558270757,0.9206828814779271,230279,219983
2110,X3-EEG1377.YUV.DAT.20221025.155150_RV_651,26.509947727055422,50.49609375,27.071043665971406,50.54270833333334,26.61977452634288,50.9,521,566,0,265665,0.47930082796688134,0.9978781789827256,521,1087,0,11610,521,254621,0.0,0.9545233025431862,521,11610,18223,15773,17178,215578,0.3560988001719623,0.8764732785508638,35401,33996,214490,5569,15819,30874,0.909326007512358,0.9198206573896354,230309,220059
2111,X3-EEG1377.YUV.DAT.20221025.155150_RV_701,26.625563311918395,50.268489583333334,27.038672612080347,50.36979166666667,26.496288954921667,50.840885416666666,1041,38,0,265673,0.9647822057460612,0.9998575455854126,1041,1079,0,12159,1,254592,0.0,0.9544145873320538,1,12159,17674,15855,17653,215570,0.3453167129068813,0.8743851967370442,35327,33529,214490,5495,15893,30874,0.909326007512358,0.9198206573896354,230383,219985
2112,X3-EEG1377.YUV.DAT.20221025.155150_RV_751,26.529811962841833,50.45963541666667,27.191760077916665,50.51927083333333,26.908819140312374,50.884375,1041,75,0,265636,0.9327956989247311,0.9997188399712092,1041,1116,0,12027,1,254724,0.0,0.9549094289827256,1,12027,18042,16028,17285,215397,0.3513192483691948,0.8751162128119002,35327,34070,214280,5259,16103,31110,0.9093455326300065,0.9199181261996161,230383,219539
2113,X3-EEG1377.YUV.DAT.20221025.155150_RV_801,26.58290849974012,50.454166666666666,27.049915260155572,50.44895833333333,26.469090614814487,50.7484375,1041,41,0,265670,0.9621072088724584,0.999846299184261,1041,1082,0,12143,1,254608,0.0,0.9544745681381958,1,12143,17694,16227,17539,215292,0.3438398756315585,0.8734180062380038,35233,33921,214209,5397,16268,30878,0.9081501140439387,0.9187822396833013,230477,219606
2114,X3-EEG1377.YUV.DAT.20221025.155150_RV_851,26.6675770299014,50.36901041666667,27.207581140500658,50.423437500000006,26.51653324575564,50.83854166666667,1041,42,0,265669,0.961218836565097,0.9998425503838771,1041,1083,0,12354,1,254397,0.0,0.9536835712571977,1,12354,17484,15783,17741,215744,0.34276976160602257,0.8743252159309021,35225,33267,214660,5388,15825,30879,0.9100660100986547,0.9204766974568138,230485,220048
2115,X3-EEG1377.YUV.DAT.20221025.155150_RV_901,26.66023911388221,50.309375,27.19904731503252,50.32890625,26.620792592247792,50.87682291666667,1041,40,0,265671,0.9629972247918593,0.9998500479846449,1041,1081,0,11688,1,255063,0.0,0.9561802723128598,1,11688,17927,15958,17298,215569,0.35025301369595374,0.8753298944337812,35225,33885,214487,5611,15998,30656,0.9084736717267552,0.9189921725047985,230485,220098
2116,X3-EEG1377.YUV.DAT.20221025.155239_FV_101,41.2601671226767,67.30390625,41.49581670836426,67.26380208333333,41.66200055171674,67.40130208333333,56868,702,83899,125283,0.4019820596738508,0.6828477387236085,140767,57570,16845,74805,32250,142852,0.13595641646489104,0.5986721749040307,49095,91650,29653,72409,0,164690,0.2905390840861437,0.7285531130038387,29653,102062,15470,0,31767,219515,0.3274975125431336,0.8809118582053743,47237,15470
2117,X3-EEG1377.YUV.DAT.20221025.155239_FV_151,40.54651291635455,66.90546875,40.88003123949702,66.83984374999999,41.161719802797634,67.01796875000001,56417,697,84524,125114,0.398318247927816,0.6805234824856046,140941,57114,16288,75085,32633,142746,0.13134848313791267,0.5961867202495201,48921,91373,29653,71132,0,165967,0.29422037009475616,0.73334033109405,29653,100785,17480,0,29757,219515,0.3700489023435019,0.8884469469769674,47237,17480
2118,X3-EEG1377.YUV.DAT.20221025.155239_FV_1,43.31192811217439,67.13619791666667,43.47147441088923,67.18020833333334,43.24346895606386,67.28098958333332,37919,600,102617,125616,0.26866993538147604,0.6130600707773513,140536,38519,4153,83861,45173,133565,0.031181721939828964,0.5162772912667947,49326,88014,29696,93030,0,144026,0.24196991672506232,0.6512491002879078,29696,122726,17493,0,29701,219558,0.3706615247700979,0.8886568797984645,47194,17493
2119,X3-EEG1377.YUV.DAT.20221025.155239_FV_51,41.05966000502428,67.20703125,41.32936375414558,67.30677083333333,41.76939544491078,67.425,57256,704,83454,125338,0.40488211916783345,0.684508457293666,140710,57960,16440,74240,32712,143360,0.13323392116182572,0.5990583013435701,49152,90680,29696,72938,0,164118,0.2893388155971705,0.7265699976007678,29696,102634,15478,0,31716,219558,0.3279654193329661,0.881103047024952,47194,15478
2120,X3-EEG1377.YUV.DAT.20221025.155239_FV_201,40.68796581964611,67.28203125,40.86606216191002,67.26093750000001,40.971484925981514,67.29479166666667,55090,696,86009,124957,0.3885186360590994,0.6749602627159309,141099,55786,15594,76725,33169,141264,0.12426686217008798,0.5880293306142035,48763,92319,29653,70841,0,166258,0.29507234262742055,0.7344312320057581,29653,100494,18153,0,29084,219515,0.38429620848064017,0.8909698896353166,47237,18153
2121,X3-EEG1377.YUV.DAT.20221025.155239_FV_251,42.32982132728959,70.7734375,42.68349836785048,70.71640624999999,42.13606868105824,69.79296875,52846,708,88333,124865,0.3724513168930205,0.6662030650191939,141179,53554,15450,78283,33233,139786,0.12168612069372903,0.5819487763915547,48683,93733,29653,70664,0,166435,0.29559297028419906,0.7350947696737045,29653,100317,19148,0,28089,219515,0.4053602049241061,0.8946999460172744,47237,19148
2122,X3-EEG1377.YUV.DAT.20221025.155239_FV_301,46.80936830008144,78.02734375,47.03455407540803,77.85677083333334,46.087923784327714,76.36250000000001,49204,687,92124,124737,0.3464704432630356,0.6520700875719769,141328,49891,15256,78507,33278,139711,0.1200872159381617,0.5809403490882917,48534,93763,29653,70430,0,166669,0.2962840842101056,0.7359719889635317,29653,100083,23015,0,24222,219515,0.4872239981370536,0.9091965571017274,47237,23015
2123,X3-EEG1377.YUV.DAT.20221025.155239_FV_351,46.08328285035167,77.19973958333334,46.33688777837807,77.17265625,45.03842049267781,75.94843750000001,46360,684,95196,124512,0.32592800899887514,0.640565019193858,141556,47044,15526,81191,32820,137215,0.11985764684993477,0.5725955194337812,48346,96717,29613,70156,0,166983,0.2968156441379587,0.736999160268714,29613,99769,23222,0,24015,219515,0.49160615619112136,0.90997255878119,47237,23222
2124,X3-EEG1377.YUV.DAT.20221025.155239_FV_401,39.88008337173922,69.98255208333335,40.19204530220556,70.00390625,39.151723569928485,68.8359375,46762,718,94876,124396,0.3284863300458007,0.6416371761036468,141638,47480,16631,81151,31633,137337,0.1285090600007727,0.5771952975047985,48264,97782,29607,69343,5,167797,0.2991966045172048,0.7400281909788867,29612,98950,22535,5,24703,219509,0.4770018838769765,0.9073746401151631,47238,22540
2125,X3-EEG1377.YUV.DAT.20221025.155239_FV_451,37.79764411666949,66.49114583333333,38.18016645601832,66.48776041666667,37.47759536782715,65.96536458333334,45958,730,95845,124219,0.3224376109392211,0.6379596029270633,141803,46688,16073,81805,32026,136848,0.12372983126000739,0.5732703035028791,48099,97878,29603,70433,9,166707,0.2958968464191114,0.7359270033589251,29612,100036,22150,0,25088,219514,0.4689021550446674,0.9059500959692899,47238,22150
2126,X3-EEG1377.YUV.DAT.20221025.155239_FV_501,35.58682857598083,63.38463541666667,35.86612012085122,63.42213541666667,34.97674105878528,62.77760416666667,46064,751,95892,124045,0.32278724939911846,0.6377046845009597,141956,46815,16003,81324,31943,137482,0.12379515742244913,0.5753846269193857,47946,97327,29652,70008,17,167075,0.2974808631880976,0.737490253119002,29669,99660,22950,0,24231,219571,0.486424620080117,0.9091628178982726,47181,22950
2127,X3-EEG1377.YUV.DAT.20221025.155239_FV_551,34.02049138423878,61.28671875,34.695520781887524,61.49791666666667,34.41866241309088,61.09921875,46004,759,96031,123958,0.3221703993164979,0.6371536108445297,142035,46763,15307,81449,32606,137390,0.11832686569471715,0.5724305722168906,47913,96756,29605,71450,18,165679,0.2929071067446301,0.7320807341650671,29623,101055,22178,0,25003,219571,0.47006210126957887,0.9062687440019194,47181,22178
2128,X3-EEG1377.YUV.DAT.20221025.155239_FV_601,33.315291910208316,59.864322916666666,33.65784557946493,59.94453125,33.63983936123791,59.889322916666664,45177,795,97031,123749,0.3159164493052593,0.633269853646833,142208,45972,14951,81652,32789,137360,0.11554810189192531,0.570983535268714,47740,96603,29604,71991,19,165138,0.2913378077823922,0.7300488843570058,29623,101595,22582,0,24599,219571,0.47862487018079314,0.9077832593570058,47181,22582
2129,X3-EEG1377.YUV.DAT.20221025.155239_FV_651,33.20203248202586,59.18125,33.757805167430874,59.333333333333336,34.03882849974876,59.78151041666667,44464,765,97859,123664,0.3107458347310746,0.630278310940499,142323,45229,13490,82419,34135,136708,0.10373412075912768,0.5630623200575816,47625,95909,29584,73518,0,163650,0.28693914764020095,0.724395693378119,29584,103102,22512,0,24708,219532,0.4767471410419314,0.9073746401151631,47220,22512
