,blue_mean,blue_std,green_mean,green_std,red_mean,red_std,grayscale_mean,grayscale_std,filename
0,108.94461550245099,49.08401455465995,88.50036333869485,38.9336756111831,62.80318388097427,29.245347981429745,83.21021800321691,37.09514391658961,X3-EEG1377.YUV.DAT.20221020.154251_FV_1
1,115.44920869715074,41.349434307802156,117.61357565487133,39.3097766338596,113.47830930223653,37.28725573393151,116.14311188342525,38.853896804418625,X3-EEG1377.YUV.DAT.20221020.154251_FV_101
2,116.66936083026961,41.35789825259103,118.39304342830883,40.12978508317842,112.92460410922182,38.64357242056543,116.56746754365808,39.63537438721807,X3-EEG1377.YUV.DAT.20221020.154251_FV_11
3,115.04851888020833,41.85853439967897,117.24880993412991,39.78970498317009,113.1330686083027,37.83613708714012,115.77960707720588,39.35909367169163,X3-EEG1377.YUV.DAT.20221020.154251_FV_111
4,114.61541006050858,42.2647895001198,116.77111864276961,40.13632812824522,112.33509210324755,38.108640064171915,115.20983743106618,39.68867365506586,X3-EEG1377.YUV.DAT.20221020.154251_FV_121
5,113.81838187423406,42.930930236594236,116.10070848651961,40.81564565649748,111.87151357613358,38.76840895679519,114.58807492723652,40.35761389670726,X3-EEG1377.YUV.DAT.20221020.154251_FV_131
6,113.44329762178309,43.42599889720061,115.85351275275735,41.15246653736829,111.48159466911764,38.88389567297394,114.28072773054534,40.63627214350468,X3-EEG1377.YUV.DAT.20221020.154251_FV_141
7,112.90430836397059,43.253577329476016,115.3992311963848,40.94881232605972,111.33651721430759,38.651679277369986,113.91207825903798,40.42688524559313,X3-EEG1377.YUV.DAT.20221020.154251_FV_151
8,112.72724992340686,43.32937320326871,115.15161180683211,40.976612465851936,110.9928950291054,38.57674097857559,113.64065324371936,40.41777079997351,X3-EEG1377.YUV.DAT.20221020.154251_FV_161
9,112.00195791207108,42.99527460821884,114.26595626531862,40.67404169876998,110.44034256280638,38.333249177616885,112.87546673943015,40.1270791912143,X3-EEG1377.YUV.DAT.20221020.154251_FV_171
10,110.85090427772671,42.42953890284948,113.0636656518076,40.21029377076497,109.41143583409927,37.93984875580314,111.73053529028799,39.65862378642944,X3-EEG1377.YUV.DAT.20221020.154251_FV_181
11,109.44755859375,40.18754559543504,111.82600911458333,37.72235160458676,108.34505208333333,35.738529275386654,110.52525084252451,37.258210664628,X3-EEG1377.YUV.DAT.20221020.154251_FV_191
12,109.27416848575368,40.14187154740186,111.37964776731005,37.59626325761343,107.82951085707721,35.66236915498455,110.0899112477022,37.163124640103504,X3-EEG1377.YUV.DAT.20221020.154251_FV_201
